KlasseAttribuutID	IMBORGUID	Klasse	Multipliciteit	Attribuut	Informatiemodel	Eenheid	Enumeratietype	OAGBD
6152	14da2f7a-68d2-48fd-870e-7fe3212265ba	15400	15167	1025	5	null	null	G
6153	75af50c8-4077-464c-8c1b-efe77fb5e83d	15406	15167	1025	5	null	null	G
6154	9fc7b91c-d596-4e92-afe9-fe10a3ff36e9	15408	15167	1025	5	null	null	G
6155	abec5f03-4278-43cf-bca3-eddc6fd3344a	15409	15167	1025	5	null	null	G
6156	dc4baea2-15f8-4181-b95e-14ee816a749e	15410	15167	1025	5	null	null	G
6157	4c857307-e277-424d-b900-8822cdbd322f	15411	15167	1025	5	null	null	G
6158	af3c221f-3826-4a1b-a813-257d94a0673a	15417	15167	1025	5	null	null	G
6159	232836c9-9d02-423a-85a9-256d1fb06ba6	15418	15167	1025	5	null	null	G
6160	7c135083-5342-44ce-8b61-4452401fc43e	15394	15167	1025	5	null	null	G
6161	3756ea1f-9407-4a90-9ee6-7ed8927b438f	15395	15167	1025	5	null	null	G
6162	1b460ba7-40a3-4e6d-b9e8-862ef36880e2	15433	15167	1025	5	null	null	G
6163	65c9e84e-3722-48ec-a4f5-8cb2b1d0bd4a	15434	15167	1025	5	null	null	G
6164	a638e99b-53cc-48a9-858b-69e14102b79f	15446	15167	1025	5	null	null	G
6165	a7ae7f13-89fc-4740-8cee-5d4b3631709c	15495	15167	1025	5	null	null	G
6166	81398ba6-8aa4-44a1-9942-f93bc1857afe	15226	15167	1025	5	null	null	G
6167	3e7e2e40-e9f0-4f36-9da6-2340bf1fda60	15227	15167	1025	5	null	null	G
6168	f9e83d66-c0cf-4c51-a8f8-a351d632fb8d	15251	15167	1025	5	null	null	G
6169	e77c57e1-b756-4e8b-972b-ce8bcbb38c40	15252	15167	1025	5	null	null	G
6170	706ada7d-fce7-4d69-909b-52dedc3ae386	15253	15167	1025	5	null	null	G
6171	5bd9fbba-c512-42f0-8a6b-ce967a833b37	15254	15167	1025	5	null	null	G
6172	4b9194f8-9937-46e4-aafa-2202569a3090	15255	15167	1025	5	null	null	G
6173	28ba6252-9bd7-43b3-bcab-08bb7fd1f29b	15260	15167	1025	5	null	null	G
6175	ea61444c-530c-448e-86d9-98ad8b05310b	15262	15167	1025	5	null	null	G
6176	228fb9b7-03a6-4b2f-b00f-608c10e9563c	15267	15167	1025	5	null	null	G
6177	079e59d1-d893-4dfd-b49a-ad900d71ea8f	15546	15167	1025	5	null	null	G
6178	0428b293-6815-413b-9c31-c1c66434d447	15549	15167	1025	5	null	null	G
6180	ee8a0fda-45ff-4276-b489-05e0c5445279	8370	15167	1025	5	null	null	G
6181	cc60c18c-1c72-4297-bfb8-ae9677d2b1f7	15551	15167	1025	5	null	null	G
6182	7a007fc3-e0bc-4f03-a72e-492cd7d8eb71	8957	15167	1025	5	null	null	G
6183	00ace90f-b9ec-4676-b890-a2e41f15c625	15552	15167	1025	5	null	null	G
6184	1165bf84-1cb9-453f-abd5-114327304c1c	15555	15167	1025	5	null	null	G
6185	c299901d-5677-43bf-adf7-3e33057f9852	15556	15167	1025	5	null	null	G
6186	d124d16d-b58a-4a50-8cb2-354a2a6d2354	10420	15167	375	3	null	16508	O
6188	61823d9d-ccdd-47b4-8729-45b008b74d23	10420	15167	1025	5	null	null	G
6189	a0b49476-267f-4fb2-bd22-d1255492182d	10419	15167	1025	5	null	null	G
6190	3baab830-155d-4a2b-b035-518630e88b56	10419	15167	375	3	null	16509	O
6191	6ae2ccd7-76c1-4057-b0c0-e0c39aea06f3	10422	15167	375	3	null	16510	O
6192	c1a72ac4-49bd-4c86-a3c6-79c7cee76575	10422	15167	1025	5	null	null	G
6193	a08d8b04-acf9-4c5d-96c9-00fc32736402	10816	15167	1025	5	null	null	G
6194	3e7d1161-259e-4ce2-98eb-edd0c4891f6c	15558	15167	1025	5	null	null	G
6195	889bb2e2-7b74-40f9-a2e8-c21d509549bc	15559	15167	1025	5	null	null	G
6196	0ad59a92-5aa3-4f94-a62c-491c3e202443	15560	15167	1025	5	null	null	G
6197	e273702d-98a8-4a8b-8579-a085dce29201	14938	15167	437	4	null	null	B
6198	8bd2fdae-644e-482f-aaf5-23f51ba80f79	14938	15167	426	4	null	null	O
6199	fdb180b0-cada-47a1-8405-172525f854c7	14938	15167	425	4	null	null	O
6200	dac26222-da88-4f84-ab4e-a971b4a150ec	14941	15167	437	4	null	null	B
6201	baffb057-20a3-491b-8586-12adfa3e8fde	14941	15167	426	4	null	null	O
6202	6e1f4955-42a0-4b20-a556-023e946284db	14941	15167	425	4	null	null	O
6203	be58f6d4-593e-49e2-b5c6-22c4d5793125	16514	14518	384	4	null	null	O
6204	f9dded79-8888-4152-8696-61578bbf7fb5	130	15167	345	4	14490	null	B
6205	5b579666-ebbd-4cee-8fbf-dbd90fc88904	93	15167	345	4	14490	null	B
6206	88247cf4-2e85-42ff-a6dd-0aac334403e9	303	15167	349	4	14488	null	O
6208	70af9656-82ea-4b1c-a289-1d1bb69cb13a	15	15167	16517	4	null	16529	O
6209	cc3abcd2-eb4b-43ba-a209-6158514b3511	15	15167	16516	4	null	17006	O
6210	533f531b-aa07-496b-a2a0-3f95bb3e5781	141	15167	16532	4	null	null	O
6212	4a0d8b02-3f82-4460-85a1-358780e6a87c	16542	15167	375	4	null	16546	O
6213	a6ec8870-e6f5-4ff8-92e8-b5330a6ff8c3	16548	15167	844	4	null	16551	O
6214	a69c87ef-0ffa-457e-ab70-a84fd5a96455	16548	15167	16558	4	null	null	O
6215	407828af-964b-4b59-bc85-29f7301cc3b0	16548	15167	16555	4	null	null	O
6216	d0fb5a70-cd15-4db0-a4a3-8b2b726d4db5	16548	15167	16556	4	null	null	O
6217	36458ac2-a256-44e0-b674-54cee373e3d9	16548	15167	16559	4	null	null	O
6218	cd0f9dee-36fe-4e50-b534-b529ef8fe013	16548	15167	16557	4	null	null	O
6219	010d11a3-75a8-4f10-a90d-99d5cdcf87b2	16548	15167	16554	4	null	null	O
6220	29f6f407-5f0f-4cc9-a77d-70c0906132d2	16548	15167	16553	4	null	null	O
6221	25da5569-3c2f-4fbb-8d0f-0bea5fceae2a	16548	15167	16560	4	null	null	O
6222	bdc19dc2-a022-457a-9d61-6e1eb7f8fd11	16548	15167	16552	4	null	null	O
6223	5778f9c4-032d-4468-a77c-771fa9849f0b	16548	15167	475	4	null	null	O
6224	e0cda1dc-3d57-44ad-9586-e1a28ea80c51	16548	15167	16561	4	null	null	O
6225	c1706333-be6f-4d46-af63-968c6ac9062d	16534	15167	16562	4	null	null	O
6226	06b28c50-81de-45b1-b291-71a487962fd5	16534	15167	16563	4	null	null	O
6227	da310029-6888-4afa-ba44-27d7bd05615d	16535	15167	16563	4	null	null	O
6228	3cff4eb6-46e4-4527-9c8e-80c33ce919a6	16534	15167	16564	4	null	null	B
6229	4353854b-cdc1-48a4-bbee-64ecaff130ec	16534	15167	16565	4	null	null	B
6230	e4b3fabe-bb91-4202-b70a-15f3ac40f739	16535	15167	16564	4	null	null	B
6231	3bb8e4a3-529c-41a4-a24e-b734f3d87f2e	16535	15167	16565	4	null	null	B
6232	1d43ffbe-6eb8-46b1-9103-18c58c3e1237	16535	15167	483	4	null	16572	O
6233	0d8aa7aa-a035-4250-a4ec-e7c23b3555b8	16534	15167	16566	4	null	16571	O
6234	033ba804-76ed-4b56-8dbb-e8be03ba88de	16548	15167	16577	4	null	null	O
6236	dadab8fb-23e8-400a-b7a9-097cef4827d6	16548	15167	16579	4	null	16580	O
6237	88745fba-6d47-441e-af32-9a7968c0f0b4	16534	15168	16588	4	null	16598	O
6238	59b5e53e-b3e0-4d25-95fb-2786622d4e14	16534	15167	16590	4	null	16600	O
6239	ca40e9db-2c77-4f4d-81c4-bc67e41755ba	16535	15168	16588	4	null	16599	O
6240	284a7422-7134-4635-9430-0ad43c1d7df8	16535	15167	16589	4	null	null	O
6241	cb58ae5f-927c-4eca-a9e8-2e3b63319821	16535	15167	16590	4	null	16601	O
6242	fb108d76-3f09-4e98-b123-124178928f2c	16534	15167	16589	4	null	null	O
6243	f1f0c8a2-f002-49f9-8210-51574792ba63	16535	15167	16602	4	null	16603	O
6245	4161fbf1-6194-4915-9d11-83b63bd94609	16535	15167	16607	4	null	16610	O
6246	1f421323-785d-4c12-bc85-e7034b824ce2	16535	15167	16614	4	null	null	O
6247	ca517de9-cf67-4c50-824b-6a6cb8178eb3	16535	15167	16613	4	null	null	O
6248	b45f3cc5-b18a-40a4-9b6c-a654f7d66346	16535	15167	16612	4	null	null	O
6249	08cee3ca-b7bd-4149-9ee1-1088e81d4adc	16535	15167	16611	4	null	null	O
6250	01efcd35-a665-478b-97cb-b734dd411fc1	16547	15167	16616	4	null	null	B
6251	dee718ff-9812-48d0-8ab8-90404c7547d4	16618	15167	937	4	14491	null	O
6252	248f118b-a7cc-434d-8502-507e5bbe44ca	16618	15167	516	4	14491	null	O
6253	e757d4bb-ddca-423c-aa87-4713ac76c2c6	16618	15167	1025	5	null	null	G
6254	a92be449-359e-4dd9-bd94-3736b82cdc93	16618	15167	501	3	14490	null	B
6255	50b7fb06-56a3-41d9-a122-02167918e313	16618	15167	463	3	14491	null	B
6256	09b4a319-17ac-48a8-9ba0-f108e23100c7	16618	15167	468	3	14490	null	B
6257	896767e0-b785-4fc7-94be-cf44c529ac1b	16618	15167	469	3	14491	null	B
6259	69e672f4-e615-4137-a3c5-4705a576292a	16617	15167	1025	5	null	null	G
6260	266c46a3-7f78-4ecf-9ded-a0389869b034	16550	15167	1025	5	null	null	G
6261	28d2cc94-392c-4ead-ac56-26f121c904f6	16549	15167	1025	5	null	null	G
6262	e35096d9-7828-452b-883c-ccb9fae69ce4	16547	15167	1025	5	null	null	G
6263	faa0d57e-d77a-49fe-b94e-ef52e44bebb7	16545	15167	1025	5	null	null	G
6264	de3524d9-1891-4670-ba11-06c9cf9deaff	16542	15167	1025	5	null	null	G
6265	0033f5ff-152b-45c8-b116-ca52b0943e97	16541	15167	1025	5	null	null	G
6266	b591b993-6ffa-4a65-ae3b-025082dd4f6d	16540	15167	1025	5	null	null	G
6267	f8338e38-3dff-4a2a-ab73-ce061298de13	16539	15167	1025	5	null	null	G
6268	82c42ae3-7166-4918-83a1-88797ca27523	16538	15167	1025	5	null	null	G
6269	8fcdfb05-c855-4040-b086-c6bdf708f2db	16537	15167	1025	5	null	null	G
6270	061d9538-c173-4baa-9ba2-a2ab8cd67e2f	16536	15167	1025	5	null	null	G
6271	54d29c81-ed6e-4b79-a71a-bec3f4b2d9c4	16535	15167	1025	5	null	null	G
6272	ef5d13ce-ca01-4cd7-a70a-d2822796a4af	16534	15167	1025	5	null	null	G
6273	18426b6c-1bbb-4041-b728-34fbad5df3d8	8779	15167	375	4	null	16621	O
6274	e5355362-da58-4bdc-84db-4cc5c7366e15	16622	15167	1025	5	null	null	G
6275	4cc22959-4041-4628-b419-3597b66c5614	16623	15167	15498	3	14490	null	O
6276	2526bc09-bfe2-4fa0-a54a-1126f9a93556	16623	15167	15497	3	null	null	O
6277	e98ab5db-9dac-4029-9dfa-aa6762a9756e	16623	15167	353	4	14490	null	O
6278	c108d849-ce2c-455b-8975-e5d6033e2b8e	16623	15167	955	4	null	null	O
6279	eb9ab7c6-0bdd-4836-8772-272d60c6bcf4	16627	15167	1025	5	null	null	G
6280	fbd8c9ad-ad0b-4a63-9fbc-93a04f0e3fee	16618	15167	467	3	14498	null	O
6281	7e4a2513-bd8c-48ed-b9de-7a6457976201	15529	15167	467	3	14498	null	O
6282	45fc69e8-a267-4a5d-a8b2-05e99d314c4e	15528	15167	467	3	14498	null	O
6283	8943c96c-4156-4354-992c-ae144733fc0d	99	15167	467	3	14498	null	O
6284	e71ac03a-1d7e-4d19-ae0f-38fc078932c4	16618	15167	470	3	14500	null	O
6285	39e5cca8-2188-4f18-a243-3a087d0a9f0e	15529	15167	470	3	14500	null	O
6286	8ee75bd2-dd8d-49ff-9b57-4cc5af063d6e	15528	15167	470	3	14500	null	O
6287	ff9aa080-ac80-4156-be7d-5700cae74814	99	15167	470	3	14500	null	O
6288	513579cb-c1dc-4aa6-ac8c-f64ea2bd586e	8915	15167	470	3	14500	null	O
6289	b5e96a0d-e880-4acd-8f63-16c2cfc14716	219	15167	16629	3	null	16630	O
6292	82afe180-eb2d-4db4-b973-60d5425c56f5	12288	15167	16637	3	14488	null	O
6293	b679a33c-181c-4b3a-a434-614128c8582e	12288	15167	16639	3	14488	null	O
6294	440a36d7-b900-4ca5-8d1b-51321ea9c67e	12288	15167	16638	3	14488	null	O
6295	9cab6637-6bf9-4be1-9bcc-4ba5957ae8e9	133	15167	16640	3	null	16641	O
6296	edd34824-cd54-4890-b4b2-72027f47fadc	1080	15167	335	4	14488	null	O
6297	abf6f99a-11aa-4005-9154-c37b5649473b	1082	15167	335	4	14488	null	O
6298	62b479ec-ceb2-4e12-8859-9597604128fc	1083	15167	335	4	14488	null	O
6299	be53ad70-4f0b-4390-bb37-996c189594e9	14993	15167	335	4	14488	null	O
6300	736f24d1-4d5f-46cd-8b86-826cb4e854a4	14807	15167	335	4	14489	null	O
6301	2e6885dc-e3f0-47e2-bc1b-7856799281af	14967	15167	335	4	14488	null	O
6302	b0da6388-c94d-4987-afdf-ef2247c751d9	14969	15167	335	4	14488	null	O
6303	7544b6f3-768a-462c-9bb9-826fdf66f1f7	14808	15167	335	4	14488	null	O
6304	a547514d-d0e8-4f31-b576-16c5a8847360	1087	15167	335	4	14488	null	O
6305	4c4475e8-aedd-488b-a5cb-999debdfaf48	1088	15167	335	4	14489	null	O
6306	677e401f-4473-4797-b239-6a3157c9050a	14970	15167	335	4	14488	null	O
6307	e7b61eb1-8862-469f-beec-f968a8e16e20	14971	15167	335	4	14488	null	O
6308	17db89d5-6a64-4737-9bfb-0141f204f628	1090	15167	335	4	14488	null	O
6309	5662daab-a863-429e-a79f-61a512ffa2e8	1092	15167	335	4	14488	null	O
6310	1c4a6429-0af0-406f-8ddb-07cfda1fbe75	14958	15167	335	4	14489	null	O
6311	74b955e5-bd70-4fa0-b8d1-dc71613a48d4	1089	15167	335	4	14488	null	O
6312	d97b4655-eb66-436f-ad73-e4b80ba256f1	273	15167	335	4	14488	null	O
6313	6a65c21f-4a08-40ea-a4b3-8099d767ec93	1094	15167	335	4	14488	null	O
6314	17a314ba-87dd-4565-9906-d97e53174651	1095	15167	335	4	14488	null	O
6315	08e3747a-c9bb-44b1-9f94-4fa1a3dca704	1080	15167	343	4	14488	null	O
6316	c3d3133c-ffd7-4553-a273-ea214d72caa1	1082	15167	343	4	14488	null	O
6317	3149ec4b-3baf-423e-b6c8-e6f658a3eef9	1083	15167	343	4	14488	null	O
6318	c920868d-0552-46d7-8310-6feb9ea573e0	14993	15167	343	4	14488	null	O
6319	a54ff5b2-8902-4638-8ab2-b6ebb3794a26	14807	15167	343	4	14489	null	O
6320	aa0d8ce0-47ca-4ae8-af48-46feb67bd010	14967	15167	343	4	14488	null	O
6321	5ea8cd15-310d-4e24-b272-caaf1936cb0d	14969	15167	343	4	14488	null	O
6322	65067927-3b48-4cae-b2de-62e42df469c7	14808	15167	343	4	14488	null	O
6323	4a3699ec-e3ff-4667-bc81-0469ee8b7e75	1087	15167	343	4	14488	null	O
6324	9bede460-5f22-419f-b5c2-860699f0d51a	1088	15167	343	4	14489	null	O
6325	cb85574d-a43f-4054-851d-b2c872b39dcf	14970	15167	343	4	14488	null	O
6326	0c341801-6b5b-4d8f-8f86-1136bc85d143	14971	15167	343	4	14488	null	O
6327	059e56b4-feea-4998-a8b1-1890774c4d92	1090	15167	343	4	14488	null	O
6328	355c6b57-2766-4d8b-9333-2fdd32f1946e	1092	15167	343	4	14488	null	O
6329	9d353d07-a38d-42df-b292-c546cb1bf60f	14958	15167	343	4	14489	null	O
6330	d81a04b4-5e3d-429c-a01c-cf4710d4e194	1089	15167	343	4	14488	null	O
6331	8aeac435-d8f6-4ed2-aa8c-83180c49ed6a	273	15167	343	4	14488	null	O
6332	07e76e18-e669-4b35-bf2d-819f286469a1	1094	15167	343	4	14488	null	O
6333	708a5ad0-a628-4bbf-98a7-c416f15560fa	1095	15167	343	4	14488	null	O
6334	727a48cf-343c-435c-bb8d-98c14dcf53ec	1080	15167	347	4	14488	null	O
6335	da16bed3-8378-4eea-9146-86da1d92da26	1082	15167	347	4	14488	null	O
6336	cd55868d-8c36-4146-b8ec-f48c1334ba62	1083	15167	347	4	14488	null	O
6337	ee4886f0-6b31-4b7e-afbb-711ea04e7232	14993	15167	347	4	14488	null	O
6338	ea45083f-8ad8-4a55-ba5b-615c7caa3317	14807	15167	347	4	14489	null	O
6339	15d85c65-3ed9-4452-b049-dd80525a70fa	14967	15167	347	4	14488	null	O
6340	3ed2301a-ed8b-42bb-89f2-ba1ba9cc6c89	14969	15167	347	4	14488	null	O
6341	f5040d2a-c96b-4564-93ed-0133e08b0cf7	14808	15167	347	4	14488	null	O
6342	dcd50338-569f-4007-b377-1e11ee63c098	1087	15167	347	4	14488	null	O
6343	86fce473-0a6e-4f23-9157-2b8fffbe4af3	1088	15167	347	4	14489	null	O
6344	b5692ccc-9082-4c47-9288-307bc8291033	14970	15167	347	4	14488	null	O
6345	2c484410-b0f1-48e5-80aa-2abdef7255dd	14971	15167	347	4	14488	null	O
6346	a9e9fa07-a6fc-4d3a-860b-6956027ce056	1090	15167	347	4	14488	null	O
6347	2102f563-baab-4662-a2ee-083648604766	1092	15167	347	4	14488	null	O
6348	61875271-d4ea-45b1-bae6-e2e4394880c6	14958	15167	347	4	14489	null	O
6349	a232de6a-be7e-41b1-ae03-712154673c8d	1089	15167	347	4	14488	null	O
6350	5a51924a-f797-424c-a206-fd1a5664bd55	273	15167	347	4	14488	null	O
6351	19ba1d91-013c-49b8-87c3-63b62f65ef46	1094	15167	347	4	14488	null	O
6352	eea77536-c421-4c89-b004-58099d501d25	1095	15167	347	4	14488	null	O
6353	748759d9-8655-4a44-922a-0d8bee287481	16534	15167	14767	4	null	16102	O
6354	8d03350e-58e4-4708-ab73-5b70946f4a21	16548	15167	335	4	14489	null	O
6355	6b0eed8b-c177-4eed-be16-0342d2d5f61f	16548	15167	343	4	14489	null	O
6356	866869e5-d77f-4ceb-8bcd-5d4f66bcda17	16548	15167	347	4	14489	null	O
6357	956a1e29-8079-4d27-a222-8583f9402242	37	15167	602	4	null	null	B
6358	e977136f-e53d-4dc6-b8f4-66bfd95c833d	14811	15167	16674	4	null	16675	O
6359	ba2278a8-94a4-4210-b635-d31c0a9dd9ae	287	15167	644	4	null	16913	B
6360	1f5be60e-187f-4b4e-b0e9-e7628c30a7c7	37	15167	16676	4	null	null	B
6361	4d45569c-5696-4bcd-b08b-72ffe40704bf	178	15167	376	4	null	16681	O
6362	6c138fbe-b1d1-4fba-8b97-bd4d484882a7	9550	15167	375	4	null	16687	O
6363	a3b12d32-e455-4d6b-8637-ccd96dfddd8b	14813	15167	660	4	null	16690	O
6364	01b20404-c5b1-40d0-a6fc-9a7a4fda31d6	101	15167	16691	4	14490	null	B
6365	a5517e27-df2c-4313-ac51-b8b6d001b248	273	15167	16691	4	14490	null	B
6367	cc5115cc-2458-4028-b0d2-91fde8b841d7	9766	15167	16695	4	14488	null	O
6368	d38ae9c1-f617-46cd-9744-1a2f1dae47f7	14450	15167	787	4	null	null	B
6369	c5507d53-9b40-4dfd-84d0-5cd9643d6a7f	14591	15167	808	4	null	15793	O
6371	f3c51b86-e6b8-46ab-a39c-4561475be043	165	15167	16696	4	null	null	O
6372	fad558ce-c249-4d1f-8caf-a1d8967f1655	56	15167	16696	4	null	null	O
6373	ec460cf2-b957-462f-99ac-277052c4e59b	28	15167	16696	4	null	null	O
6374	0ea98d54-ecb8-4588-b1a9-aaab557b4196	14844	15167	584	4	null	null	B
6376	53faaaf1-c752-4510-8f39-77f06e2418b2	275	15167	831	4	null	null	O
6377	e4df993d-1def-449f-8277-c2b11a8d5fae	303	15167	16725	4	null	16726	B
6378	b0c44659-51d2-4397-9149-97fd7a244eb4	1087	15167	482	4	null	null	G
6380	0669419a-0b57-4e8f-bd02-46f188667b64	16727	15167	1025	5	null	null	G
6381	667ebf72-5e65-4b36-bce4-488e3c396353	16729	15167	1025	5	null	null	G
6382	f6c29f4d-92b4-4eda-a7b4-addd93bb4910	14450	15167	788	4	null	16748	B
6383	9d9c9380-3060-49a4-aff5-10e10d3bfd9c	14450	15167	789	4	null	16747	B
6384	3cc67262-fd59-46f3-9e0c-353a6e601f57	101	15167	16749	4	null	null	B
6385	cbbe13d5-083d-4259-8eef-e2a878918873	15531	15167	1025	5	null	null	G
6386	5c1e9926-ec39-40e3-b3a7-6c7ee5ec67cd	16751	15167	1025	5	null	null	G
6387	72c63e3d-3ec6-40e2-93de-f63a81570f81	16753	15167	1025	5	null	null	G
6388	cfe1761e-350f-43bf-893a-d34c495f9256	16754	15167	1025	5	null	null	G
6389	2f56ac47-3f46-4f5b-bd20-72f272b279d3	288	15167	678	4	null	16758	O
6390	9b1da1e2-cc3a-4c84-88f5-fc032f5e5945	14443	14518	16759	10	null	null	G
6391	08407dbd-01c1-4f26-887d-c73969fe9de2	250	15167	1025	5	null	null	G
6392	aa25299c-e5c3-45e6-a9f6-f5efe782e7bd	9387	15167	1025	5	null	null	G
6393	95221b71-a1bf-45a4-8f78-5b5ef78798ea	97	15167	16760	4	null	16763	B
6394	201f386b-744a-4a87-8837-6fc5d5ed2620	9387	15167	16760	4	null	16763	B
6395	6c08fdb0-6d27-43b3-9947-6461dcff3a38	53	15167	16765	4	null	16766	B
6396	234d9079-4816-43af-bfb0-ec28632bbbf2	10	15167	16765	4	null	16766	B
6397	8ad493dd-ce65-415e-8afd-fca96cbed80c	16767	15167	1025	5	null	null	G
6398	f9024aa5-b168-4939-919c-5b4abaa16d1c	1083	15167	1008	4	14490	null	A
6399	72c247f2-33ff-4401-8493-b8896e63c21a	1089	15167	1008	4	14490	null	A
6400	bf016f97-4c70-4791-a645-059e279aa632	1092	15167	1008	4	14490	null	A
6401	64c6af2a-0ca2-4012-a327-7b0b69d6aa99	14808	15167	1008	4	14490	null	A
6402	2164abf4-41f1-4acb-b527-364da52434c4	14970	15167	1008	4	14490	null	A
6403	69da6ba0-9bf1-4e30-bbfb-df37c8dadb53	14971	15167	1008	4	14490	null	A
6404	62577a19-b41c-4feb-8f56-48aa46847b2c	16775	15167	1025	5	null	null	G
6405	0f770055-a318-4739-9fd0-c73d440be6fb	16776	15167	1025	5	null	null	G
6406	2ab14432-d7ee-45db-9f85-5df45d45f4c9	205	15167	16778	4	null	null	B
6407	e69e8dd8-1be6-445c-8344-dd31a2dae4c7	205	15167	16779	4	null	null	B
6408	998ed80c-4517-40db-9251-c774e602779e	205	15167	16777	4	null	16784	B
6409	dfe713b5-8271-48ae-a3fd-6f8a273cdc74	189	15167	568	4	null	null	B
6410	514ad022-ef16-409a-928c-f58b6c57e6af	189	15167	16786	4	14490	null	B
6411	249e26f5-8f18-4508-b25b-c0352bb6b3f6	189	15167	16794	4	null	null	B
6412	7413c1bd-d6ca-44c6-a611-334948d5a5f4	189	15167	16787	4	null	16788	B
6413	d059f391-b9b0-40e8-8bd9-25779eab0b90	10	15167	16798	4	null	null	B
6414	db52ae0c-bd14-4ad9-b41a-a488f1f18d37	53	15167	16798	4	null	null	B
6415	aa1f7e67-bde5-4d9f-a5a1-dd5b03656cda	275	15167	16799	4	null	null	O
6416	dd594616-e719-4efd-8e3e-36ea73686f7e	14469	15167	962	4	null	16801	B
6417	a3cd17f9-a22c-4760-aa33-07bea3512c4b	121	15167	375	4	null	16831	O
6418	ad56507c-cbbf-47d7-8865-1e45f6ff1259	136	15167	16834	4	null	16835	O
6419	27ba4572-9cc8-4d11-a857-223394114efc	109	15167	16834	4	null	16835	O
6420	b641564e-0d29-49d4-a1d5-984d255d8a9c	1083	15167	16836	4	null	16837	O
6421	9f425429-7a6c-41c9-a1db-1b88a241a527	1087	15167	16836	4	null	16837	O
6422	6854a41e-cad7-499a-8fcf-ad214b15d130	205	15167	375	4	null	16845	B
6423	71dd6e26-554c-4022-9169-9ae9ae74519d	277	15167	16846	4	null	null	O
6424	e3a52d63-d973-414c-91d4-9c43ab841685	298	15167	375	4	null	16848	O
6425	c03d44a0-4de1-4bab-8f2e-5e701d5d8327	16548	15167	16849	4	null	null	B
6426	46e3699a-bc24-46fd-9376-9ffa027940bd	14971	15167	16849	4	null	null	B
6427	b027ea7b-c7dc-4ce6-8bc4-224a4f4ebc4d	15560	15167	375	4	null	16853	O
6428	4c92ac79-5419-4a10-9f0f-8c29abb72568	16854	15167	1025	5	null	null	G
6429	3f04df3e-06c7-4ee0-a49c-e221e2bc9647	16854	15167	375	4	null	16859	O
6431	432694b8-5bb2-4a0a-affd-2ae403880ccd	16864	15167	1025	5	null	null	G
6432	5aecca63-d37c-43ee-b75b-be8f951fe3c1	16863	15167	1025	5	null	null	G
6433	d7c018cf-59a1-45fa-9fac-fbecb0dbbbbd	16862	15167	1025	5	null	null	G
6434	f037d5ac-775c-4445-9470-dfbe6efc63a1	16861	15167	1025	5	null	null	G
6435	eed89d1a-3acc-41c6-b2c0-9cfa2839f2e8	16860	15167	1025	5	null	null	G
6436	c727a318-dbf9-4013-afb6-b0645fb84c71	49	15167	375	4	null	16865	O
6437	7fc5549a-c81d-4609-9913-dae4ceeab731	14958	15168	702	4	null	16881	O
6438	a52a6da4-94fb-4599-a019-18a3d1b73f57	16867	15167	1025	4	null	null	G
6439	867234ac-660b-4b5b-a44e-6c2336681679	16868	15167	1025	4	null	null	G
6440	32273d86-3025-4330-9275-a7f87bdf4582	16870	15167	1025	4	null	null	G
6441	d581a964-7a5d-448d-93ad-df2069c21fcf	16871	15167	1025	4	null	null	G
6442	38338a6c-af06-4d0f-9a79-e007fb509ebc	14958	15167	16900	4	null	16901	B
6443	81a4ea5e-52c4-4bbe-a343-d169f2370983	14958	15167	955	4	null	null	B
6444	4aa7896a-aa1b-47e8-9425-12b2da1bdbb2	14958	15167	16910	4	null	16911	B
6445	59abcd38-fe5d-4360-b3e0-b0a3422a599c	11882	15167	376	4	null	16919	O
6447	7615be96-3a38-4b72-9099-3097f794ec76	16923	15167	16924	4	null	null	B
6455	61747643-bc50-47e0-840c-cfe451c59b4b	16513	15167	16927	4	14498	null	O
6456	63d1c1fc-f177-4e43-9cf5-013ec048db38	16513	15167	16930	4	14491	null	O
6457	68c38fd0-9473-4631-8466-b7a2ea46eca9	16513	15167	574	4	14501	null	O
6458	d9111e62-c499-41cc-ad03-ba62b044f97f	189	15167	482	4	null	null	B
6459	8b9e56c4-2bf5-4e42-a6f8-a305b819a079	1083	15167	482	4	null	null	B
6460	40b1d050-52f4-47e2-bad4-e84c85a2fdd2	189	15167	16836	4	null	16837	O
6461	753bca4f-cf9d-421e-94ff-20554b60d9f7	189	15167	1008	4	14490	null	A
6462	6fb65107-6d3c-41b2-8231-e7351d9f82b1	189	15167	347	4	14488	null	O
6463	b060bef0-c72a-4ea4-a121-55cecbf4c13d	189	15167	343	4	14488	null	O
6464	ac7b3b7c-84b4-4f71-8530-bc61dfbf13d5	189	15167	335	4	14488	null	O
6465	beaf80a2-2eb9-4b97-b3c5-3b3b5fad1cbc	189	15167	527	4	null	16757	G
6466	b5c7acb1-b098-46a6-ac3c-6c5ca08553a2	189	15167	342	4	null	null	G
6467	86a7548d-08de-44c8-be4c-f83d7d4dfc75	189	15167	608	4	null	16298	O
6468	d18ef3b3-6e6a-4c6e-ab87-1b4ac619539b	189	15167	493	4	14500	null	O
6469	394fbafb-c13b-4b9c-8fd1-b5fda50c504d	189	15167	353	4	14490	null	O
6470	ec304dfd-2b9d-4d40-8f68-b7b76a6412d6	189	15167	464	4	null	15774	O
