VocabulairID	VocabulairGUID	IMBORGUID	Collectie	Term	KlasseType	Synoniem	Definitie	Toelichting	Wijzigingsdatum	URI
10267	405d3cbd-3d7f-4cb2-bdb1-ae1c02eb1334	cb90410a-4102-4e96-a4a1-59da4d9faca1	4	Gebogen	14796	null	Het object is niet recht, maar heeft de vorm van een kromming.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/CB90410A-4102-4E96-A4A1-59DA4D9FACA1
10268	fb657a4f-63c1-4ddb-924a-3151f93eb85c	28920560-cff0-4b8f-b28c-db833ca729c5	4	Gemengde tunnel	14796	null	Het object heeft de vorm van een tunnel die in de lengte zelf een andere vorm heeft.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/28920560-CFF0-4B8F-B28C-DB833CA729C5
10269	448ae6ce-5a49-4233-8fa1-f06dbac36b8c	b7592f21-71b7-48e4-b094-14f31e7d574f	4	Spiraal	14796	null	Het object heeft de vorm van een neerwaarts cirkelende lijn.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/B7592F21-71B7-48E4-B094-14F31E7D574F
10270	6bd7fc34-43f9-44af-8397-9f01e43bce0d	51752077-ce84-40c1-bb8f-0390ea9c9f22	4	Tunnelvorm	14796	null	Het object heeft de vorm van een holle buis.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/51752077-CE84-40C1-BB8F-0390EA9C9F22
10313	1c4eedf9-51cd-4511-a994-87b6f1030c09	4b5888fb-4777-43ba-90df-939ec34ab428	4	ZigBee	14796	null	Een robuuste verbinding voor apparaten op korte afstand van elkaar, in bandbreedte en transmissiesnelheid vergelijkbaar met Bluetooth en WiFi.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/4B5888FB-4777-43BA-90DF-939EC34AB428
10273	92d991b9-0c81-4fc8-bda4-fc3c361c7d5d	f11a7883-e5fe-40c2-92a7-c63372e4a962	2	Sluisdeur	14796	null	Beweegbare deur die toegepast wordt bij (hoog)waterkeringen en sluizen om het niveauverschil aan beide zijden in stand te houden.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/F11A7883-E5FE-40C2-92A7-C63372E4A962
10275	303909cc-d01f-4d54-bc2c-d5ed68ebbbc7	12b05393-1a73-4a87-9758-4ca33932b500	4	Negenoog	14796	null	Een in Nederland gebruikt type verkeerslicht bestemd voor lijnbussen en trams. De negenoog wordt, onder de naam tram/buslicht, besproken in RVV artikel 70. Staat een negenoog bij een busstrook of busbaan, dan geldt hij ook voor andere voertuigen die daar rijden, wat meestal toegestaan is voor taxi's.	null	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/12B05393-1A73-4A87-9758-4CA33932B500
10276	334ac5de-9d14-4a8f-afa8-2895badf79ee	27f9c86e-5201-4f6d-967e-f3d3845d29a7	4	Fietslicht	14796	null	Verkeerslantaarn ten behoeve van de regulering van het fietsverkeer.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/27F9C86E-5201-4F6D-967E-F3D3845D29A7
10277	999d35a8-b2cf-4d45-8b22-4868c8884478	660c6e49-8fd2-4584-aad4-0c9bc536e7ca	4	Onderlicht	14796	null	Een secundaire verkeerlantaarn gemonteerd op het midden van een verkeerslichtpaal.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/660C6E49-8FD2-4584-AAD4-0C9BC536E7CA
10278	cbe73a4b-1e07-4496-9c32-6600c383320c	a7440d43-af54-4288-9180-b6de28633635	4	Knieopzetstuk	14796	null	Een op een paal te monteren opzetstuk in de vorm van een naar boven wijzende holle buis met een rechte hoek ten behoeve van de aansluiting van verkeerslantaarns.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/A7440D43-AF54-4288-9180-B6DE28633635
10287	472272d5-6dd2-41d3-a132-f7c83e28b6e5	11d38528-31e8-436e-9b1f-1b41783276be	4	Verkeersdruppel	14796	null	Een weglichaam dat de rijbaan voor een korte afstand opsplitst.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/11D38528-31E8-436E-9B1F-1B41783276BE
10296	80c961ba-8101-4794-bb11-b765e535800f	f832aac3-fe87-4697-a5af-cea391ded61f	4	Neutraal wit	14796	null	Kleur van het witte licht dat de lamp uitstraalt heeft een kleurtemperatuur tussen de 3100 en 4500K en wordt kwalitatief omschreven als neutraal.	null	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/F832AAC3-FE87-4697-A5AF-CEA391DED61F
10302	297e757a-9de0-45d0-a569-de8ba5b63df7	b68bb332-d7ad-4e55-aa56-b37ffce2463f	4	Mechanisch	14796	null	Op basis van een aaneenschakeling van bewegende delen.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/B68BB332-D7AD-4E55-AA56-B37FFCE2463F
10304	83f9f08f-ad78-4476-913b-db538137b039	a4e21392-28bc-4fac-81e7-4205f1ddecdf	4	Op afstand bedienbaar	14796	null	Slot dat geopend kan worden zonder ter plaatse te zijn.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/A4E21392-28BC-4FAC-81E7-4205F1DDECDF
10305	d3606fea-3091-4f85-a91b-881b3ce416c0	9c8ee1a5-10b2-4196-9392-5626dada0e92	4	Bluetooth	14796	null	Een draadloze verbinding voor apparaten die zich op korte afstand van elkaar bevinden.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/9C8EE1A5-10B2-4196-9392-5626DADA0E92
10307	cea3ecc4-ecce-4bdf-a674-88b4551cf721	c131ecca-f7bc-4dbb-a0b7-bfd616df0f67	4	LoRa	14796	null	Een telecomnetwerk voor langeafstandscommunicatie die weinig vermogen kost.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/C131ECCA-F7BC-4DBB-A0B7-BFD616DF0F67
10309	093101e3-3d46-4fd9-829e-a5aedb40e7f9	8f2a2a1c-bf17-4d6b-bedd-9f501510ff8a	4	NB-IoT	14796	null	Een afkorting voor 'Narrowband-Internet of Things,' een verbinding die een specifieke frequentie gebruikt die in staat is door dikke muren te dringen en ook ondergronds bruikbaar is.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/8F2A2A1C-BF17-4D6B-BEDD-9F501510FF8A
10310	10d87857-532a-42ac-965c-44c909f7e761	067c180d-5d8c-437f-9bd0-91cbf8ae890b	4	Power Line	14796	null	Vaak afgekort als 'PLC,' is datacommunicatie via het elektriciteitsnetwerk.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/067C180D-5D8C-437F-9BD0-91CBF8AE890B
10311	d730ee34-4d7e-4d53-a3fd-ee677e7e5a39	4aa62f93-abc5-47e7-9e51-e9bb5870b327	4	Radiofrequentie	14796	null	Een verbinding die werkt met radiosignalen.	null	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/4AA62F93-ABC5-47E7-9E51-E9BB5870B327
10312	9414a9d8-5ef7-4afa-90ac-e8cbc1628632	16d10792-e7c7-42d7-94d4-80a472249e1a	4	WiFi	14796	null	Een internetverbinding die gebruikmaakt van radiogolven met een hoge snelheid.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/16D10792-E7C7-42D7-94D4-80A472249E1A
10314	af78ee1f-09fe-4aa7-8379-13734c5e5ea0	91dff54f-c1d5-4e7b-8548-c33d4272153f	4	Walkup mat	14796	null	Een in of de oppervlakteverharding aangebrachte mat, vaak van rubber, om schoeisel van vuil te ontdoen voor het betreden van een sportveld of een gebouw.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/91DFF54F-C1D5-4E7B-8548-C33D4272153F
10315	5923e25a-e9b6-4ae0-b5c6-2c8a72f9698d	fb6c79f8-067c-455c-9d87-fe20da425cf6	4	Tenniskooi	14796	null	Een door hoge afscheidingen, vaak gemaakt van gaas of metaal, omringd sportveld waar de sport tennis gespeeld kan worden.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/FB6C79F8-067C-455C-9D87-FE20DA425CF6
10316	d57d034a-a1ad-40c1-9e74-7425c44402b7	97debb2a-4edb-4320-bba9-14b7b2950563	4	Paardenkraal	14796	null	Een omheinde ruimte waarin paarden gehouden kunnen worden.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/97DEBB2A-4EDB-4320-BBA9-14B7B2950563
10317	0aa770ca-123f-49fc-9da8-0034567dd3a7	c820ca30-07d5-4e87-8c44-90b54697813b	4	Wettelijk	14796	null	De plaatsing van het object is bij wet verplicht en als zodanig gevorderd.	null	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/C820CA30-07D5-4E87-8C44-90B54697813B
10318	6f8d3a56-7e12-43c8-bd24-9e78e405ccd0	ae443963-2164-47d2-a3c8-c3604dda4a3b	4	Wenselijk	14796	null	De plaatsing van het object is gewild en daarom als zodanig uitgevoerd.	null	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/AE443963-2164-47D2-A3C8-C3604DDA4A3B
10320	0b42405c-319e-4b57-92f8-287796ddfa62	1f264874-15bc-4ecb-8a52-dc8a5f9bc3a5	4	1 fase	14796	null	De aansluiting van de installatie bevat tweepolige aardlekschakelaars en een tweepolige hoofdschakelaar en is geschikt voor enkele groepen met enkele schakelaars.	null	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/1F264874-15BC-4ECB-8A52-DC8A5F9BC3A5
10321	c8ffc3f9-cb89-498e-b796-b655fe985981	f6079b58-0e58-498b-a366-c1979f5c3b63	4	2 fases	14796	null	Er zijn twee fases aanwezig.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/F6079B58-0E58-498B-A366-C1979F5C3B63
10322	6770f413-07d5-4b57-a919-280e2f898916	71e59c27-ab8a-42d8-9e9c-6a09d1e867c9	4	3 fases	14796	null	De aansluiting van de installatie bevat tweepolige aardlekschakelaars en een vierpolige hoofdschakelaar.	null	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/71E59C27-AB8A-42D8-9E9C-6A09D1E867C9
10326	b1551031-6aff-40ee-a567-96426051f24f	591da29e-8c19-4f8a-aed0-dbb742422993	4	8 richtingen	14796	null	8 kabels die constructief op de kast aangesloten kunnen worden.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/591DA29E-8C19-4F8A-AED0-DBB742422993
10328	7a272acd-7479-4f24-b1bd-ffe9f8657563	5010d75e-421f-4eaa-968d-6f2bde1708cf	4	Vogelkijktoren	14796	null	Toren in de openbare ruimte, bijvoorbeeld in een natuurgebied, bedoeld om vogels die in een bepaald gebied verblijven en rondvliegen van grotere hoogte te kunnen observeren.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/5010D75E-421F-4EAA-968D-6F2BDE1708CF
10329	507ef9ce-8471-4141-a604-5904f31c5846	b335e616-773e-415f-be7b-6c11e379833e	4	Vogelhut	14796	null	Afgeschermde en overdekte constructie in de openbare ruimte, bijvoorbeeld in een natuurgebied, bedoeld om vogels die in een bepaald gebied verblijven en rondvliegen van grotere hoogte te kunnen observeren.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/B335E616-773E-415F-BE7B-6C11E379833E
10330	8ab02150-a5a4-447f-b42d-06f2eea58b00	5aeaaae1-2723-4d8b-9153-04fc29545cd5	4	Vogelschermen	14796	null	Een langwerpig, kamachtig scherm dat men tussen de eerste laag dakpannen van een huis of een ander gebouw monteert om vogels te weren nesten te maken in die ruimtes.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/5AEAAAE1-2723-4D8B-9153-04FC29545CD5
10331	4a7f481d-56d9-4406-8ee7-b18e38181a1b	6442d552-e729-403f-90ad-2b336eb17cf7	2	Uitkijkpunt	14796	null	Een locatie om over de omgeving uit te kijken.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/6442D552-E729-403F-90AD-2B336EB17CF7
10332	14180ed6-e3bc-45ee-828e-7da34d596c42	4503dbe4-9541-4ac8-ba3b-49d64fcab842	4	Armatuur in object	14796	null	Een armatuur dat een integraal deel is van een ander object.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/4503DBE4-9541-4AC8-BA3B-49D64FCAB842
10333	bcf51efb-29c0-45f9-bfef-bdc5c072e17d	827a6b86-63a1-42fc-9b80-48bf4c4932a1	4	Kofferarmatuur	14796	null	Een armatuur waarvan de behuizing een, vaak rechthoekige, langwerpige vorm heeft.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/827A6B86-63A1-42FC-9B80-48BF4C4932A1
10334	db5aad3d-335e-4a57-a110-8cf435426203	91484875-ba8a-443e-bb2a-2c5c89f24769	4	Paaltoparmatuur	14796	null	Een armatuur die direct op de top van een dragende paal bevestigd is, bijvoorbeeld direct in het verticale verlengde van de mast of als integraal deel van de dragende paal zelf.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/91484875-BA8A-443E-BB2A-2C5C89F24769
10336	ecd71e88-cec6-4ecd-ac21-1012e34cf662	76afd63f-a975-47cf-a51b-06d3a62324f1	4	Cricketscreen	14796	null	Een wit en beweegbaar hekwerk dat bedoeld is om de slagman een goed zicht te geven op de werpende partij, zonder dat hij of zij daarbij afgeleid wordt door andere dingen, bijvoorbeeld het publiek.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/76AFD63F-A975-47CF-A51B-06D3A62324F1
10337	e32d4c95-0786-4a84-867b-d42f93f44af6	0d732f24-b076-4b8d-8b7a-c5ada8b92ad6	4	Slagplanken	14796	null	Hekwerk van laag bij de grond liggende planken die worden gebruikt als omheining van bijvoorbeeld hockeyvelden, om het publiek te beschermen tegen de met hoge snelheid geslagen ballen.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/0D732F24-B076-4B8D-8B7A-C5ADA8B92AD6
10338	c96e0cb0-8d36-4518-b282-6cda7a4119dc	3c295b43-3bc7-4eb7-8810-fd3393593756	4	Gravelbak	14796	null	Een stuk sportmeubilair dat bestaat uit een bak of constructie die geschikt is om losse gravel in op te slaan.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/3C295B43-3BC7-4EB7-8810-FD3393593756
10339	965e6289-a63d-4948-8626-e7dd3d4e8678	37cf485a-7b76-4986-9423-7e109e2826d7	4	LED Driver	14796	null	Apparaat dat zorgt voor de juiste toevoer van stroom bij verlichting voor LED-lampen.	null	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/37CF485A-7B76-4986-9423-7E109E2826D7
10340	2a1ff347-2159-4594-a20e-e8f71b3b87c8	cf6630bc-8fcc-4ff6-9f7c-df8accffbe45	4	Stadsplattegrond	14796	null	Een informatiepaneel dat een kaart van een bepaald gedeelte van de stad of de omgeving weergeeft.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/CF6630BC-8FCC-4FF6-9F7C-DF8ACCFFBE45
10347	7dbb3a47-a74b-4830-a2c7-bddbf811cae9	c5edf2a3-8bbd-4b2a-90e5-c35b8a412065	4	Blankgeschuurd	14796	null	Het materiaal is geschuurd en onbehandeld.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/C5EDF2A3-8BBD-4B2A-90E5-C35B8A412065
10348	90794895-4aad-4bb0-addc-d600ba308c7a	a4c33c28-f097-416d-b43d-103c15b7d7cc	4	Ceramische 2 componenten	14796	null	Een keramische verbinding bestaande uit twee componenten die een hoge hardheid faciliteren en slijtage minimaliseren.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/A4C33C28-F097-416D-B43D-103C15B7D7CC
10349	a4c4952c-bdbf-4a69-8109-b911522125f1	37e33b54-3086-4137-8251-dc0889f94063	4	DCC coating	14796	null	Een duurzame conservering waarbij geen CO2 vrijkomt met een korte uithardingstijd en een zelf herstellend vermogen.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/37E33B54-3086-4137-8251-DC0889F94063
10350	efff79b2-e063-472c-b868-a4d1140ab321	6566fc36-0976-4717-aca2-f7a4a0b344f0	4	Geanodiseerd	14796	null	Een oppervlaktebehandeling waarbij op metalen zoals aluminium een oxidelaag wordt aangebracht.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/6566FC36-0976-4717-ACA2-F7A4A0B344F0
10351	f98a6977-bdc0-445f-a95e-cb1e5ee2f406	8c2bc289-d02a-4e9c-b005-372eb6307bcb	4	Gegalvaniseerd	14796	null	Een oppervlaktebehandeling waarbij op materialen een laag metaal wordt aangebracht.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/8C2BC289-D02A-4E9C-B005-372EB6307BCB
10352	fb8ac02a-71c7-4ebb-9c4a-c8d8e976c0bd	5ee9f502-4b50-4843-bd92-c9f8e21b599f	4	Geschilderd	14796	null	Een oppervlaktebehandeling waarbij een laag verf is aangebracht op het object.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/5EE9F502-4B50-4843-BD92-C9F8E21B599F
10353	d3181961-323f-4fda-a32d-c3812d738657	dce7a1f7-dc87-45dd-ad37-eb5f1f7e52a2	4	Niet verzinkt en geschilderd	14796	null	Op het object is geen laagje zink aangebracht, maar er is wel een laag verf aangebracht op het object.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/DCE7A1F7-DC87-45DD-AD37-EB5F1F7E52A2
10354	c1de2be1-087c-43a8-aa42-406038a1c616	64ce6c86-6c08-43f6-a587-4dbc6fa4aee8	4	Molycoating	14796	null	Een oppervlaktebehandeling waarbij een laagje molybdenum disulfide wordt aangebracht op het object.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/64CE6C86-6C08-43F6-A587-4DBC6FA4AEE8
10355	b637dcaf-c192-4a33-9b22-56229bed414c	823838d2-9189-4fff-a339-f60b49602d11	4	Poedercoating	14796	null	Een oppervlaktebehandeling waarbij verfpoeder met perslucht op een object wordt gespoten en vervolgens in een oven wordt uitgehard.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/823838D2-9189-4FFF-A339-F60B49602D11
10356	703c80b4-391b-4151-b79f-080c661a3d37	a5d66e52-c28a-482a-8135-b49861f6e9f8	4	Tehomet Bark en Tweelaags poedercoating	14796	null	Een bijzonder soort kunstmatige 'schors' die afgewerkt is met twee lagen aan poedercoating.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/A5D66E52-C28A-482A-8135-B49861F6E9F8
10357	fbc38624-e084-4fa5-aee1-e5fbe1a55ac3	d9bc6661-3124-4b2d-a0f0-ac5642c72758	4	Thermisch verzinkt	14796	null	Een oppervlaktebehandeling waarbij er op een object een laag zink wordt aangebracht die bij hoge temperatuur een legering vormt met het metalen materiaal van het object. Vervolgens is er een bepaalde coating op aangebracht.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/D9BC6661-3124-4B2D-A0F0-AC5642C72758
10358	a18c97f0-cfc9-4b71-bf67-9288d1f7dd62	d1b78f7d-4b9d-4513-8a71-199d917a32b2	4	Thermisch verzinkt en coating	14796	null	Een oppervlaktebehandeling waarbij er op een object een laag zink wordt aangebracht die bij hoge temperatuur een legering vormt met het metalen materiaal van het object.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/D1B78F7D-4B9D-4513-8A71-199D917A32B2
10359	c14cc0fe-9dab-4820-a576-897e6a8bd314	9a6efd6a-a5a1-4a3c-a55b-79dbf3715c85	4	Thermisch verzinkt en coating (natlak geschilderd)	14796	null	Een oppervlaktebehandeling waarbij er op een object een laag zink wordt aangebracht die bij hoge temperatuur een legering vormt met het metalen materiaal van het object. Vervolgens is er een bepaalde coating van natlak op geschilderd.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/9A6EFD6A-A5A1-4A3C-A55B-79DBF3715C85
10360	b9a17ebd-047c-4afe-94a5-58453fd19bff	0abb93e8-10fb-4c6a-9606-c96b79e7ce40	4	Thermisch verzinkt en coating (natlak geschilderd, enkellaags)	14796	null	Een oppervlaktebehandeling waarbij er op een object een laag zink wordt aangebracht die bij hoge temperatuur een legering vormt met het metalen materiaal van het object. Vervolgens is er een enkellaags coating van natlak op geschilderd.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/0ABB93E8-10FB-4C6A-9606-C96B79E7CE40
10361	201fb38d-1f34-4234-89d5-ac005b3ffd45	340528bc-bb21-4476-bbfa-2b20945c479b	4	Thermisch verzinkt en coating (natlak geschilderd, dubbellaags)	14796	null	Een oppervlaktebehandeling waarbij er op een object een laag zink wordt aangebracht die bij hoge temperatuur een legering vormt met het metalen materiaal van het object. Vervolgens is er een dubbellaags coating van natlak op geschilderd.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/340528BC-BB21-4476-BBFA-2B20945C479B
10362	bd7eb4ed-2e7a-42b4-a88c-d3bad2443b76	14f622cb-9200-499a-b034-255282962d86	4	Thermisch verzinkt en coating (natlak geschilderd, drielaags)	14796	null	Een oppervlaktebehandeling waarbij er op een object een laag zink wordt aangebracht die bij hoge temperatuur een legering vormt met het metalen materiaal van het object. Vervolgens is er een drielaags coating van natlak op geschilderd.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/14F622CB-9200-499A-B034-255282962D86
