LoggingGUID	VocabulairGUID	IMBORGUID	GitHub-issueID	Omschrijving	Terugkoppeling	Loggingsdatum	Status	Aard aanpassing	Collectie
cfb160e6-a514-47f7-bf1d-2a777ee8c44e	{BBA61303-22AC-4809-9182-71A54250B11E}	{90937DC8-7213-41B8-B5F2-D1D78AB54106}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:AansluitvoorzieningTypeOverspanningsbeveiliging; is aangepast van: "Het enumeratietype AansluitvoorzieningTypeOverspanningsbeveiliging is de naam voor de domeinwaardenlijst van de klasse Aansluitvoorziening en het attribuut type overspann	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Enumeratietype
cfb67842-dcb0-4ea2-b8f1-312b5b1d2343	{1628272B-78B1-430D-B595-084C8178F016}	{569D2559-87AC-4617-8E75-1E338245E62C}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:Ja; is aangepast van: "Ja", naar: "Bevestiging van een stand van zaken aangeduid door een omschrijving van een eigenschap."	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Domeinwaarde
cfbae1c6-3fc6-45c7-af41-1be905a723f9	N.v.t.	N.v.t.	810	Antea Group | Prio: Nee | H2V lengte en breedte	certificeringsinstantie is in datatype gewijzigd naar Referentie	Fri Mar 24 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Datatype gewijzigd	Datatype
cfc379d7-1198-49d0-a034-f42cbe6d7e39	N.v.t.	{2841E5B4-D2A9-4F65-A672-66C8ABC1053F}	991	IMGeo-IMBOR mapping vocabulaire scheiden van klassen en attributen	Marktstandplaats_bor-type verwijderd uit imborKern_K_KlassenAttributen	Mon Jan 23 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Attribuut vervallen bij klasse	Attribuut
cfe08209-d6a2-4794-99ba-1d60c9980659	{EA3EE918-0704-4010-9E90-02B0131820BF}	{534F07B8-9243-4848-A3D0-6EBEB321784C}	1075	NEN3610 Temporele Aspecten volledig consistent doorvoeren in IMBOR	beginGeldigheid verwijderd als synoniem van jaar van aanleg	Tue Mar 28 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Term gewijzigd	Attribuut
cfe0fddc-0fc5-4e54-a0a1-3959e6108e1a	N.v.t.	N.v.t.	810	Antea Group | Prio: Nee | H2V lengte en breedte	soort plantenbak is in datatype gewijzigd naar Referentie	Fri Mar 24 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Datatype gewijzigd	Datatype
cfe6f464-f821-4d65-bc70-dc25502073a5	{938703D1-57B4-4C37-80FF-E710FAC0301F}	{26E828B4-EFE1-43D2-A5BF-9486409453FC}	997	NEN3610 netwerk model toepassen voor topologie	NodeType als term in imborVoc_Termen laten vervallen	Fri Mar 31 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Term vervallen	Enumeratietype
cfee4cf1-b9e8-462b-bd05-9a003bc02328	N.v.t.	{A8EA2F10-4006-4F3C-889F-1926C0FB1D88}	997	NEN3610 netwerk model toepassen voor topologie	Uitlaat verwijderd uit RioleringNodeType in imborKern_EnumeratiesDomeinwaarden	Wed Mar 29 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Domeinwaarde toegevoegd	Domeinwaarde
dc525928-d8cd-4c9f-8111-80d47d9b5649	{DAE88DF4-9FD1-48FF-B273-8CC5EBFF93D5}	{6DDEFDF8-ACFE-49C8-9F08-B7636570F0BE}	1228	Afstemming Handboek Bomen en IMBOR definitief maken	boomkroonvolume eindbeeld (stelpost) wordt toegevoegd aan imborVoc_Termen en imborKern_Attributen	Fri Dec 15 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Term toegevoegd	Attribuut
dc56385f-bad8-46bb-949a-77985294a226	N.v.t	{A049933F-9CE0-452E-B7F3-94E5E60145D1}	1024	Gemeente Dijk en Waard: Toevoegen Raingarden aan IMBOR.	type toegevoegd aan klasse Regenwaterbuffer in imborKern_K_KlassenAttributen.	Fri Jan 13 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Attribuut toegekend aan klasse	Attribuut
dc5cf1e3-38d6-4eb4-a152-6d980c3dbd4a	N.v.t.	{3E5F4695-2622-4A87-B167-F0DCAB4812B6}	991	IMGeo-IMBOR mapping vocabulaire scheiden van klassen en attributen	Dam_bor-type verwijderd uit imborKern_K_KlassenAttributen	Mon Jan 23 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Attribuut vervallen bij klasse	Attribuut
dc648f28-1d9f-4eb2-b2ac-f05900a28eb8	{3A045E88-4CBC-4B6D-9933-B3B65BB1AC10}	{EECFAD3D-0938-4D10-9B7F-AA1F638279C6}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:VerkeersbordWegcategorieDuurzaamVeilig; is aangepast van: "Het enumeratietype VerkeersbordWegcategorieDuurzaamVeilig is de naam voor de domeinwaardenlijst van de klasse Verkeersbord en het attribuut wegcategorie duurzaam veilig.", naar: "	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Enumeratietype
dc656c51-12b7-4cb5-a57e-0a0e5b0dd492	{B453CBD6-B2BE-40C6-8D84-25E08E6144F5}	{D2F6F225-8EDD-4111-8CEF-BC9A39AD787C}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:Sociale media; is aangepast van: "Het meetinstrument dat is gebruikt om de meting te verrichten is sociale media: internetapplicaties die sociaal contact tussen mensen faciliteren, maar ook databronnen vormen voor velerlei toepassingen.",	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Domeinwaarde
dc6aea20-7904-4bb9-805d-a7e9861a1ab9	{B9CD3365-9CDD-4B3B-9D29-9D1D6D66F348}	{50DB01B2-349A-4324-AC10-F4B0AA1EE93B}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:Molgoot; is aangepast van: "Een gebruiksfunctie van een verhard object. Een molgoot is een verdiept gedeelte aan de rand van de weg ten behoeve van de afwatering.", naar: "Een gebruiksfunctie van een verhard object. Het is een verdiept ge	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Domeinwaarde
dc6f7af6-0f16-4c8b-abf1-045fae8286a1	N.v.t.	{CEF3DE67-C803-4822-A752-A32890D276FD}	991	IMGeo-IMBOR mapping vocabulaire scheiden van klassen en attributen	Mechanische transportleiding_bor-type verwijderd uit imborKern_K_KlassenAttributen	Mon Jan 23 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Attribuut vervallen bij klasse	Attribuut
dc798d66-e7cc-47a8-b116-723434715efe	N.v.t.	{5A0D7257-CEBE-48A3-A827-D44FD39E4A04}	991	IMGeo-IMBOR mapping vocabulaire scheiden van klassen en attributen	Oeverzone_bor-type verwijderd uit imborKern_K_KlassenAttributen	Mon Jan 23 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Attribuut vervallen bij klasse	Attribuut
dc8ea46a-9cd4-40bd-98e3-b94e519fe180	{31E2260F-3291-49A0-A5EA-82AF39CBBF29}	{8A6BEEAC-6177-49BD-BDAC-BCBB2A1BD886}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:TransportstelselType; is aangepast van: "Het enumeratietype TransportstelselType is de naam voor de domeinwaardenlijst van de klasse Transportstelsel en het attribuut type.", naar: "Het enumeratietype voor de domeinwaardenlijst van de kla	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Enumeratietype
dca5f881-a526-4e42-aa0d-f63f83675e4d	{6E48D576-B8F2-42D5-8915-35606F4C30C6}	{0A2A5A7E-8AB7-4989-BF48-B9AA07A0C01E}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:uitritconstructie; is aangepast van: "Aanduiding voor de aanwezigheid van een uitritconstructie bij een Kruispunt.", naar: "Aanduiding voor de aanwezigheid van een verhoogd, doorlopend trottoir langs de doorgaande weg bij een Kruispunt."	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Attribuut
dcb1d4ec-c249-4f36-86df-5bd2a44f2691	N.v.t.	{DB0DE38C-A940-4DBE-A8B1-B3EAF39A90F8}	1116	Afstemming met Handboek Bomen: beschermingsstatus, beschermingsstatus gedetailleerd en meerstammig	BoomBeschermingsstatusGedetailleerd :: Cultuurhistorisch waardevol object komt te vervallen in imborKern_EnumeratiesDomeinwaarden	Wed Apr 12 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Domeinwaarde vervallen	Domeinwaarde
dcb9a357-ee96-4f87-bc33-ce59080c84c3	N.v.t.	{71973085-306F-49BC-B9EF-4C74683BAE56}	1149	UNAFACT: Armoede van FloraEnFauna-InformatieBeschermdeFloraEnFaunaGedetailleerd	Scherpkruid is toegevoegd aan FloraEnFauna-InformatieBeschermdeFloraEnFaunaGedetailleerd in imborKern_EnumeratiesDomeinwaarden	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Domeinwaarde toegevoegd	Domeinwaarde
dccbf804-8392-44c7-aff7-c956918bf28e	{C5CB0301-D0E7-4AA1-842C-15FAE4823D06}	{1196BF55-A100-4D0F-AEDD-9CC77AFDDE9E}	1228	Afstemming Handboek Bomen en IMBOR definitief maken	7,5 tot 10 m. vervalt uit imborVoc_Termen omdat de term niet langer als domeinwaarde gebruikt wordt.	Tue Dec 19 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Domeinwaarde vervalt	Domeinwaarde
dce09fff-9067-4154-b0ee-c10b2912a6b5	{60A6C1B0-E2BD-4491-8203-16389D305ECF}	{B6AC17AF-8019-4D03-9A72-096B51B0CEBE}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:lengte toegang; is aangepast van: "Lengte toegang tot het object.", naar: "Kenmerk voor de registratie van de langste horizontale dimensie van de opening die het mogelijk maakt tot het object te komen."	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Attribuut
dcf6f8e8-6f1a-432e-b0c9-d1a22bba0860	N.v.t.	{C5B4918C-D073-4DDB-8411-E2384BA9E059}	1133	Afstemming met Handboek Bomen: opkroonhoogteklasse actueel en opkroonhoogteklasse beoogd	6/0 m wordt toegevoegd aan BoomBeoogdeOpkroonhoogte in imborKern_EnumeratiesDomeinwaarden	Mon Apr 17 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Domeinwaarde toegevoegd	Domeinwaarde
dcf780ab-9870-4bdd-aaa7-3fff3713f4c9	N.v.t.	{04F54A19-9FAE-4035-8829-E1589EBE187C}	1228	Afstemming Handboek Bomen en IMBOR definitief maken	500 m² en groter wordt toegevoegd aan BoomBoomkroonprojectieklasseActueel in imborKern_EnumeratiesDomeinwaarden	Fri Dec 15 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Domeinwaarde toegevoegd	Domeinwaarde
dd0a5496-39ad-403e-8c03-bafe9407fb8e	{6DE7E03B-59CD-4F6C-8AED-F31E6689DF7B}	{BA4844C7-E311-4A5E-A9AB-D6AF8F7A080E}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:Mijnsteen; is aangepast van: "Mijnsteen is een verzamelnaam voor alle soorten nevengesteenten die bij de winning van steenkool vrijkomen.", naar: "Een verzamelnaam voor alle soorten nevengesteenten die bij de winning van steenkool vrijkom	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Materie
ea21e75a-ec0a-4f6d-94d4-9d6c76bbdfd9	{7C66D047-FFF2-46F2-A148-B840F5E5E024}	{C1CE7984-227A-4F2C-A995-604B7437BBDE}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:GroenobjectControlefrequentie; is aangepast van: "Het enumeratietype GroenobjectControlefrequentie is de naam voor de domeinwaardenlijst van de klasse Groenobject en het attribuut controlefrequentie.", naar: "Het enumeratietype voor de do	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Enumeratietype
ea2d3b39-588c-4bcf-b4aa-5530efa914df	N.v.t.	N.v.t.	810	Antea Group | Prio: Nee | H2V lengte en breedte	ontgravingsmethode is in datatype gewijzigd naar Enumeratie	Fri Mar 24 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Datatype gewijzigd	Datatype
ea2d79c8-4735-4377-9c0f-4120787d1908	{C50BD637-0024-49DC-B69C-57458742322B}	{CF4019C2-D83D-46A1-A4ED-F3E2532BC916}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:Kei; is aangepast van: "Type gedetailleerd van elementenverharding, natuursteen: vlak bestaande uit keien.", naar: "Type gedetailleerd van elementenverharding, natuursteen: vlak bestaande uit grove stenen."	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Domeinwaarde
ea2e09a0-53dc-46ae-894c-462db537bd98	{3FC0F32C-7F9E-4346-8D91-CA418CE12236}	{4E197EE8-3948-4C66-A9E9-EAE521E9F094}	394	Verwerken onderzoek naar verschijningsvormen verkeersregelinstallaties.	Enkel rechtsafarmatuur toegevoegd aan imborVoc_Termen.	Fri Mar 24 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Term toegevoegd	Domeinwaarde
ea422668-39ee-4022-8446-5688119a54b1	{084A9B91-6C72-4055-8ADD-0F61D05BEDA8}	{1CDCC6AA-16CE-4ACC-A6C3-991ED1202AB0}	1187	Informatieverlies in ACCES-database.	Toelichting hersteld. Bebouwingskern :: Met bebouwingskernen kan een algemeen toepasbaar onderscheid worden aangebracht tussen bebouwd gebied en het buitengebied. Tot het buitengebied kan dan worden gerekend al het gebied dat niet behoort tot een bebouwingskern, De bebouwingskern (zonder juridische status) moet niet worden verward met bebouwde kommen (die wel een juridische grondslag kennen in specifieke wetgeving). Hierbij kan worden gedacht aan de bebouwde kom in het kader van Wegenverkeerswet, Wegenwet, Wet natuurbescherming en Omgevingswet. De diversiteit in achterliggende doelstellingen van genoemde wetgeving maakt het op dit moment niet mogelijk te komen tot één uniform en breed bruikbaar begrip bebouwde kom. Deze bebouwde kommen maken dan ook geen onderdeel uit van de SOR. De regels voor de afbakening zullen worden vastgelegd in registratievoorschriften. Hierbij kan worden gedacht aan voorschriften dat alleen van een bebouwingskern sprake is bij aaneengesloten bebouwing waarbij de gebouwen maximaal 50 meter van elkaar liggen en deze minimaal 5 verschillende gebouwen met een verblijfsobject bevatten.	Wed Jul 19 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Toelichting gewijzigd	Objecttype
ea56e6b2-562c-43df-a8a3-e6d38ead5ffa	N.v.t.	{88477A17-F9F0-4B34-9144-BCF804FBC554}	991	IMGeo-IMBOR mapping vocabulaire scheiden van klassen en attributen	Getijdengebied_bgt type verwijderd uit imborKern_K_KlassenAttributen	Mon Jan 23 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Attribuut vervallen bij klasse	Attribuut
ea684e35-e35b-4d89-ba3f-3c728ba52ed3	N.v.t.	{7EB0BFF8-B162-46FB-BD38-5B4909F97E69}	Unafact44b	Uitbreiding IMBOR Laadinfrastructuur: objecttypes die tot de vakdiscipline behoren benoemd.	Parkeermeubilair toegevoegd aan de vakdiscipline Laadinfrastructuur in de tabel imborKern_K_VakdisciplinesObjecttypen.	Mon Nov 28 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Objecttype toegevoegd aan vakdiscipline	Objecttype
ea736237-e1ab-4f99-b044-b79958952f11	N.v.t.	{C5AC2AF7-3BC1-4CC2-8A08-2A71A643F528}	1104	BoomBoomopkroonhoogteklasse - waarden zitten er twee keer in	Nog niet bereikt Dubbeling; verwijderd uit imborKern_EnumeratiesDomeinwaarden.	Mon Mar 27 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Domeinwaarde vervallen	Domeinwaarde
ea8919c3-20f2-419b-b150-9c03daba3253	{9516915F-810C-432B-9094-76471C869B90}	{5AE4CE3C-26DE-4493-A9C1-03AD96643EA7}	1149	UNAFACT: Armoede van FloraEnFauna-InformatieBeschermdeFloraEnFaunaGedetailleerd	Hazelworm is toegevoegd aan imborVoc_Termen	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Term toegevoegd	Domeinwaarde
ea8ac97b-a39b-498a-a1be-584dc281a2d3	N.v.t.	{4117473D-C9C6-4F45-AF6D-EAA356BA67D9}	1154	Gemeente Maastricht: Uitklimvoorziening uitbreiden	type is toegevoegd aan Uitklimvoorziening in imborKern_K_KlassenAttributen	Wed Jun 28 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Attribuut toegekend aan klasse	Attribuut
ea8df896-84e1-4ad7-abc5-00167275b5cd	{455A8649-761E-4375-B964-0B20E0E04DA9}	{B1F2688C-C671-4A66-843E-72D13332C2C3}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:AansluitputType; is aangepast van: "Het enumeratietype AansluitputType is de naam voor de domeinwaardenlijst van de klasse Aansluitput en het attribuut type.", naar: "Het enumeratietype voor de domeinwaardenlijst van de klasse Aansluitput	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Enumeratietype
eaa6d8be-b086-4074-abfd-bcb459813c04	N.v.t.	{9673660B-D3B4-4C89-A0FF-3CB4AD708066}	673	Rotterdam | review CROW IMBOR | 2	BandAfmeting :: 150x400 is toegevoegd aan BandAfmeting in imborKern_EnumeratiesDomeinwaarden	Thu Jan 26 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Domeinwaarde toegevoegd	Domeinwaarde
eab9fd3c-6a9f-4fb8-94a0-7354e33fdf40	{9CA09985-53D0-4AF9-8B5D-2572EC7FDC8D}	{6695A812-6512-4A92-B856-DA7354AACC40}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:AansluitleidingType; is aangepast van: "Het enumeratietype AansluitleidingType is de naam voor de domeinwaardenlijst van de klasse Aansluitleiding en het attribuut type.", naar: "Het enumeratietype voor de domeinwaardenlijst van de klasse	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Enumeratietype
eabf43ec-ecb7-4c85-b9c5-8a5e63881a5c	{E09960B7-B7F8-4E18-A512-030B1374DD5F}	{BDCCAF2B-7D0F-474D-83C5-0774867CAF22}	1187	Informatieverlies in ACCES-database.	Toelichting hersteld. soortnaam :: ‘Naamlijst van houtige gewassen en vaste planten’,  internationaal erkend als standaard. De namen bevatten geslachtsnaam, soortnaam en/of cultivar, en indien van toepassing, ondersoort, variëteit of vorm. http://www.internationalplantnames.com/HTML/Nederlands/index_ned.htm. Beherende organisaties kunnen op basis van deze naamlijst hun eigen lijst samenstellen van de soorten die op hun terrein voorkomen.	Wed Jul 19 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Toelichting gewijzigd	Attribuut
eabf9311-8815-45e9-9f3d-4320aec41859	{DDC79ECB-087E-4918-8A77-C6D30E862B01}	{9E1D7428-9DDC-45BF-91A1-420940D4A0E4}	1149	UNAFACT: Armoede van FloraEnFauna-InformatieBeschermdeFloraEnFaunaGedetailleerd	Edelhert is toegevoegd aan imborVoc_Termen	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Term toegevoegd	Domeinwaarde
eac6fb46-cfd5-4573-b3e0-a18361aeb43b	{2A173B70-6D23-4AFB-B6B2-C9DC56351F51}	{2DC96F62-F754-4CD6-A598-6104E02A3B74}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:Wetering; is aangepast van: "Een wetering is een (gegraven) watergang.", naar: "Een (gegraven) watergang."	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Domeinwaarde
ead717e6-c867-4a57-ace7-d9a6425b44b3	{4EFAECA4-E556-47BD-ACF2-3BFCADCF2BFA}	{DFDCC8B4-E939-45EE-AA18-2D0970E1274C}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:1 PN; is aangepast van: "De maximaal toelaatbare inwendige druk is 1 PN bij temperaturen tot 20°C.", naar: "De maximaal toelaatbare inwendige nominale druk is 1 bij temperaturen tot 20°C."	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Domeinwaarde
f8dd8589-7739-4e91-984d-57471f48bfd6	{0648B18F-7777-41C6-BF11-607C52C2B813}	{2A6B8BF8-4BE9-4B80-A111-549975A2C561}	Unafact45b	Uitbreiding IMBOR Laadinfrastructuur: Laadportaal: type: Laadpunt voor gemonteerde pantograaf	Laadpunt voor gemonteerde pantograaf toegevoegd aan imborVoc_Termen.	Mon Nov 28 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Term toegevoegd	Domeinwaarde
f8e49a0b-439a-49eb-8130-b7af3b2b5904	{3298CA0B-DB6B-452B-B562-E7A876401B0F}	{100FB533-246E-4AA7-A57D-390FE719A9D1}	1228	Afstemming Handboek Bomen en IMBOR definitief maken	Stobbe vervalt in imborVoc_Termen	Fri Dec 15 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Term vervallen	Domeinwaarde
f8e590ce-828c-4c5f-b6f5-a1ab222c754f	{F00A89E5-C7BC-4E78-9F4F-082E95B92074}	{801B8C25-AFC1-4AD1-B94E-962ABF805D65}	Unafact999	Afgebroken definitie aangepast van term: Pijl links/rechtdoor/rechts	Wegmarkering in de vorm van een pijl met een drievoudige kop: één links wijzende kop die weggebruikers aangeeft dat bij deze rijstrook links afgeslagen kan worden, één rechte kop die aangeeft dat deze rijstrook verder gaat in doorgaande richting en één rechts wijzende kop die weggebruikers aangeeft dat bij deze rijstrook rechts afgeslagen kan worden.	Fri Nov 25 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Domeinwaarde
f8fa0238-0390-4edd-b08a-cdc000596496	N.v.t	{0127984C-57F2-4330-BE31-9DFA7434201B}	Unafact95	GWSW: Informatiedrager-Revisietekening: Ontbrak in mapping, wel in IMBOR: Toevoegen aan mapping	Informatiedrager-Revisietekening toegevoegd aan refModel_Mapping.	Tue Nov 29 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Mapping toegevoegd	Objecttype
f91bff80-baff-43d7-855e-c5966332755b	{48666B7F-6EAA-4405-AFAA-D4F7F8C26B9E}	{1E22446A-123A-476E-8B79-6918365B2FE2}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:SpoorasTypeSpoor; is aangepast van: "Het enumeratietype SpoorasTypeSpoor is de naam voor de domeinwaardenlijst van de klasse Spooras en het attribuut type spoor.", naar: "Het enumeratietype voor de domeinwaardenlijst van de klasse Spooras	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Enumeratietype
f92976d4-c855-4185-a85b-3543c5750522	N.v.t.	{3D7304B9-D7A6-427A-9E4D-5FFA57D60A31}	991	IMGeo-IMBOR mapping vocabulaire scheiden van klassen en attributen	Aansluiting_bor-type verwijderd uit imborKern_K_KlassenAttributen	Mon Jan 23 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Attribuut vervallen bij klasse	Attribuut
f92e0eed-d81e-458d-9438-70445659a29f	{C70D6D64-87D2-4F94-83FD-EC13F614F8A7}	{EE9BB313-3C42-450C-BBFC-A8B8AECE780B}	1056	Datatype: Organisatiespecifieke domeinwaardenlijst is toegevoegd	Organisatiespecifieke domeinwaarden verwijderd uit imborVoc_Termen	Fri Mar 24 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Term vervallen	Domeinwaarde
f9344da6-add7-423a-b1a6-f836de0e0c8d	{B3721886-3148-496A-9D44-1ADE8F85029E}	{7AC559F8-BC98-4E78-854B-FA5B1AED4FE0}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:BeschoeiingType; is aangepast van: "Het enumeratietype BeschoeiingType is de naam voor de domeinwaardenlijst van de klasse Beschoeiing en het attribuut type.", naar: "Het enumeratietype voor de domeinwaardenlijst van de klasse Beschoeiing	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Enumeratietype
